code,disclosure_year,report_year,file_name,sentence_id,AI_sentence,matched_keywords,total_sentences_in_report,classified
39,2020,2019,000039_2020_2019年年度报告.pdf,2710,"第288页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)四、合并财务报表项目注释(续)23、使用权资产房屋及土地海洋工程办公设备建筑物使用权专用设备机器设备运输工具及其他设备合计原价2018年12月31日-------会计政策变更203,419182,39283,984299,3271,23010,697781,0492019年1月1日203,419182,39283,984299,3271,23010,697781,049本年新增租赁合同342,249132,1043,82624,46210,04436,625549,310本年减少(3,203)--(121,424)--(124,627)外币报表折算影响数3612,758(2,780)--73462019年12月31日542,826317,25485,030202,36511,27447,3291,206,078累计折旧2018年12月31日-------会计政策变更4,428728-117,499865,173127,9142019年1月1日4,428728-117,499865,173127,914本年计提91,38738,5603,27610,7825941,133145,732本年减少(1,538)--(37,671)--(39,209)外币报表折算影响数13525141--34302019年12月31日94,41239,5393,31790,6106806,309234,867账面价值2019年12月31日448,414277,71581,713111,75510,59441,020971,2112018年12月31日-------第289页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)四、合并财务报表项目注释(续)24、商誉2018年外币报表2019年12月31日本年增加本年减少折算影响数12月31日安瑞科625,4016,781-3,331635,513VehiclesUK336,252--16,804353,056TGESA170,556--(518)170,038Bassoe132,245--2,175134,420Pteris108,196---108,196集瑞联合重工132,145---132,145哈深冷103,530---103,530中国消防51,265---51,265现代物流125,54914,051(4,291)-135,309上海金盾-102,998--102,998沈阳捷通-116,726--116,726其他551,44113,575-3,655568,671小计2,336,580254,131(4,291)25,4472,611,867减：减值准备Bassoe132,245--2,175134,420集瑞联合重工132,145---132,145哈深冷53,00015,000--68,000TGESA-25,343--25,343现代物流-4,392--4,392其他64,205--1,03665,241小计381,59544,735-3,211429,541合计1,954,9852,182,326(1)包含商誉的资产组的减值测试分摊至本集团资产组和资产组组合的商誉净额根据经营分部汇总如下：2019年12月31日2018年12月31日集装箱制造行业资产组128,836126,896道路运输车辆行业资产组428,389410,906能源、化工及液态食品装备行业资产组988,8221,019,571物流服务行业资产组130,917118,194重型卡车行业资产组4,575-空港、消防及自动化物流装备行业资产组393,651173,927商誉分摊比例不重大的多个资产组107,136105,491合计2,182,3261,954,985在进行商誉减值测试时，本集团将相关资产或资产组组合(含商誉)的账面价值与其可收回金额进行比较，如果可收回金额低于账面价值，相关差额计入当期损益(附注四、63)",自动化,3184,
39,2020,2019,000039_2020_2019年年度报告.pdf,2808,"第三方持有的转换债券的负债部分价值如下：其他第三方持有于发行日可转换债券之公允价值573,905于发行日之负债部分31,458已转换为中集天达股份(20,032)利息费用3,120应付利息(497)于2019年12月31日之负债部分14,049第309页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)四、合并财务报表项目注释(续)43、租赁负债2019年12月31日2018年12月31日租赁负债823,289-减：一年内到期的非流动负债(附注四(39))(155,325)-667,964-44、递延收益2018年2019年附注12月31日本年增加本年减少12月31日形成原因已收到的政府补助尚待未来政府补助(1)1,369,749131,441(412,596)1,088,594确认收益应收经营性租赁账款卖断后在未来其他7167,916(621)8,011确认收益合计1,370,465139,357(413,217)1,096,605第310页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)四、合并财务报表项目注释(续)44、递延收益(续)(1)政府补助2018年本年增加本年减少2019年12月31日计入其他收益计入资产处置损益其他减少12月31日与资产相关/与收益相关烟台来福士国家发改委关于下达产业升级转型项目预算报告200,000----200,000与资产相关安瑞科搬迁补偿款169,988-(7,132)--162,856与资产相关扬州通华搬迁补偿款398,8725,158(182,431)(58,030)(21,612)141,957与资产、收益相关安瑞科新建工厂政府补助73,458-(3,469)--69,989与资产相关海工集团天然气水合物钻采装备研发项目47,759-(372)--47,387与资产相关海工集团海洋工程智能化关键技术研究及系统研制项目43,245----43,245与资产相关陕西车辆产业园投资土地返还款42,900-(702)--42,198与收益相关天达空港装备产业基地项目26,969-(1,452)--25,517与资产相关联合重工三山区人民政府联合大厦所有权转让26,397-(924)--25,473与资产相关青岛冷箱世行发泡设备25,226-(2,311)--22,915与资产相关烟台来福士第七代超深水钻井平台(船)创新专项-38,182(20,982)--17,200与收益相关沈阳捷通厂房拆迁政府补助-16,903(404)--16,499与资产相关海工研究院深水半潜式支持平台项目15,7256,659(8,560)--13,824与资产相关烟台来福士海洋工程装备试验检测平台建设15,222-(2,550)--12,672与资产相关青冷特箱世行发泡设备项目12,352-(1,132)--11,220与资产相关太仓特种装备政府补贴项目10,788-(304)--10,484与资产相关太仓中集政府补贴项目9,337-(263)--9,074与资产相关新会特箱珠江西岸先进装备制造业专项资金8,440----8,440与资产相关重庆中集返款补贴项目7,620-(201)--7,419与资产相关高端海洋工程装备创新能力建设项目7,000----7,000与资产相关第311页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)四、合并财务报表项目注释(续)44、递延收益(续)(1)政府补助(续)2018年本年增加本年减少2019年12月31日计入其他收益计入资产处置损益其他减少12月31日与资产相关/与收益相关烟台来福士海工装备虚拟现实培训研发中心7,212-(319)--6,893与资产相关南通特种箱重大成果转化项目6,681----6,681与收益相关海工集团海上试验平台项目5,8442,000(1,305)--6,539与资产相关天然气水合物试采平台安全保障技术及早期工程方案-6,000---6,000与资产、收益相关烟台来福士国家新材料生产应用示范平台建设项目-5,252---5,252与收益相关海洋工程装备国产化配套-深海测试场-5,000(313)--4,687与资产、收益相关天达空港信息技术产业发展专项资金5,356-(724)--4,632与资产相关振华集团甩挂项目6,080-(1,493)--4,587与收益相关沈阳捷通技改补贴-4,935(630)--4,305与收益相关海工研究院补贴项目5,218-(1,283)--3,935与收益相关烟台来福士超大型海上油田设施一体化拆解装备关键技术研究科研经费-3,871---3,871与收益相关山东车辆无偿取得土地配套资金及技术研发经费3,820-(225)--3,595与资产相关海工研究院支持产业创新专项资金3,680-(626)--3,054与资产相关深圳超大型豪华游艇研发设计工程试验室项目4,003-(1,026)--2,977与资产相关海底观测网无线拓展观测系统研发-2,286(68)--2,218与资产、收益相关深圳星基装备物联技术工程实验室项目3,083-(1,000)--2,083与资产相关多种通讯接口的特种装备控制器及系统产业化项目3,180-(1,363)--1,817与资产相关扬州润扬江苏省科技成果转化项目1,804-(227)--1,577与资产相关集瑞重工设备融资租赁补贴1,488----1,488与资产相关芜湖佳景科技重点产业技术研究院技术扶持3,786-(3,110)--676与资产相关天达空港科技研发资金692-(97)--595与资产相关第312页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)四、合并财务报表项目注释(续)44、递延收益(续)(1)政府补助(续)2018年本年增加本年减少2019年与资产相关/与收益相关12月31日计入其他收益计入资产处置损益其他减少12月31日海工研究院收到自主创新示范区专项款/云平台项目10,301-(10,251)--50与资产相关安瑞科基于减量化设计的液化气体储运装备绿色平台建设（“绿色制造”）5,200-(5,200)---与资产相关宁波中集产业扶持资金38,000---(38,000)-与收益相关其他113,02335,195(32,505)--115,713与资产/收益相关合计1,369,749131,441(294,954)(58,030)(59,612)1,088,594第313页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)四、合并财务报表项目注释(续)45、其他非流动负债附注2019年12月31日2018年12月31日预收租金(1)105,08111,241利率掉期合约四、3(3)40,2758,499战略投资者增资款(2)-1,249,826对少数股东的承诺分红-487,632其它(3)1,360,724373,8091,506,0802,131,007减：一年内到期的其他非流动负债其他(123,059)(19,553)1,383,0212,111,454(1)预收租金主要为东莞产业园预收深圳顺丰泰森控股有限公司租用中集智谷三期物业的租赁款，租赁期限为20年",智能化,3184,
39,2020,2019,000039_2020_2019年年度报告.pdf,2838,"52、营业收入、营业成本2019年度2018年度主营业务收入83,883,71991,482,249其他业务收入1,931,6222,015,373合计85,815,34193,497,622主营业务成本72,325,51778,710,264其他业务成本1,030,088876,144合计73,355,60579,586,408(1)主营业务收入按行业与产品分类2019年度2018年度主营业务收入主营业务成本主营业务收入主营业务成本集装箱制造业务19,370,18618,036,39830,464,96927,969,140道路运输车辆业务22,771,07919,879,46123,664,32920,624,896能源、化工及液态食品装备业务14,563,77812,019,94213,660,32511,220,126物流服务业务9,055,1838,252,0528,542,3887,839,9445,680,7944,461,8084,226,9843,428,707空港、消防及自动化物流装备业务重型卡车业务2,391,2932,111,6442,319,4942,168,724金融及资产管理业务1,606,8491,029,8092,019,3731,225,044海洋工程业务3,797,5283,509,3541,563,0211,538,716产城业务1,414,833635,5852,868,6801,514,313其他业务3,232,1962,389,4642,152,6861,180,654合计83,883,71972,325,51791,482,24978,710,264第321页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)四、合并财务报表项目注释(续)52、营业收入、营业成本(续)(2)主营业务收入按地区分类2019年度2018年度主营业务收入主营业务成本主营业务收入主营业务成本中国71,618,20461,498,16579,720,65468,381,014欧洲6,247,6595,471,4566,069,9695,183,829美洲4,737,8204,253,1574,212,9513,847,300亚洲(中国以外地区)878,255735,2211,032,071893,110其他401,781367,518446,604405,011合计83,883,71972,325,51791,482,24978,710,264主营业务分地区营业收入和营业成本是按提供服务或销售产品企业的所在地进行划分",自动化,3184,
39,2020,2019,000039_2020_2019年年度报告.pdf,2841,"第322页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)四、合并财务报表项目注释(续)52、营业收入、营业成本(续)(4)收入按类型分：2019年度能源、化工空港、消防集装箱制造道路运输车及液态食品海洋工程及自动化物重型卡车物流服务金融及资产业务辆业务装备业务业务流装备业务业务业务产城业务管理业务其他业务合计主营业务收入其中：在某一时点确认19,370,18622,619,2769,961,164433,2824,945,2692,391,2931,414,8335,8033,232,19664,373,302在某一时段内确认151,8034,602,6142,286,576735,5259,055,18347,57216,879,273租赁收入----1,077,670----1,553,474-2,631,14419,370,18622,771,07914,563,7783,797,5285,680,7942,391,2939,055,1831,414,8331,606,8493,232,19683,883,7192018年度能源、化工空港、消防集装箱制造道路运输车及液态食品海洋工程及自动化物重型卡车物流服务金融及资产业务辆业务装备业务业务流装备业务业务业务产城业务管理业务其他业务合计主营业务收入其中：在某一时点确认30,464,96923,558,8219,756,15298,1383,651,3732,319,494-2,868,6802,9322,152,68674,873,245在某一时段内确认-105,5083,904,1731,398,135575,611-8,542,388-35,576-14,561,391租赁收入---66,748----1,980,865-2,047,61330,464,96923,664,32913,660,3251,563,0214,226,9842,319,4948,542,3882,868,6802,019,3732,152,68691,482,249于2019年12月31日，本集团已签订合同、但尚未履行或尚未履行完毕的履约义务所对应的收入金额为人民币9,000,821,000元(2018年12月31日：人民币7,252,088,000元)，其中，本集团预计人民币8,800,251,000元将于2020年度确认收入，人民币5,076,000元将于2021年度确认收入，人民币195,494,000将于2022年度确认收入",自动化,3184,
39,2020,2019,000039_2020_2019年年度报告.pdf,2890,"房屋租赁人民币100万-61.50%(“深圳辰宇”)公寓管理、物业管理15深圳市中集智城企业发展有限公司企业法人广东深圳广东深圳企业管理咨询、投资咨询、人民币500万-46.13%(“深圳智城”)财务信息咨询、国内贸易16北京中集精新相能科技有限公司企业法人北京北京技术开发、企业管理咨询人民币1,224万-51.00%(“北京精新相能”)货物进出口、批发化工产品17中集理德传动系统无锡有限公司企业法人江苏无锡江苏无锡销售机械设备及配件、人民币914万-75.00%(“理德传动”)金属材料、装饰装潢材料第346页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)六、在其他主体中的权益(续)1、在子公司中的权益(续)(1)通过设立或投资等方式取得的子公司(续)(i)境内子公司(续)业务性质已发行股本持股比例子公司全称法人类别注册地主要经营地及经营范围及债券信息直接间接18深圳前海瑞集科技有限公司企业法人广东深圳广东深圳机械设备领域内的技术开发人民币800万-70.00%(“前海瑞集科技”)及技术咨询、销售19东莞中集智能科技有限公司企业法人广东东莞广东东莞工业智能设备、工业自动化设人民币1,200万-68.00%(“东莞智能科技”)研发、生产、销售20深圳市中集新材料科技发展有限公司企业法人广东深圳广东深圳集装箱木地板及其相关人民币3,000万-75.80%(“深圳新材”)产品生产销售并提供相关服务21中集安防科技有限公司企业法人广东深圳广东深圳消防相关产品的研产销人民币10,000万-65.44%(“中集安防”)22青岛中集创赢复合材料科技有限公司企业法人山东青岛山东青岛热塑料性复合材料及其制品人民币7,000万-80.00%(“青岛创赢”)研发生产销售及加工检测23中集陕汽重卡(西安)用车有限公司企业法人陕西西安陕西西安开发生产各种专用车人民币5,000万-40.37%(“西安陕汽”)及其零部件并提供相关技术服务第347页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)六、在其他主体中的权益(续)1、在子公司中的权益(续)(1)通过设立或投资等方式取得的子公司(续)(i)境内子公司(续)业务性质已发行股本持股比例子公司全称法人类别注册地主要经营地及经营范围及债券信息直接间接24深圳中集共享后勤服务有限公司企业法人广东深圳广东深圳后勤管理服务、人民币500万-70.00%(“共享后勤”)云计算共享服务25中集车辆(江门市)有限公司企业法人广东江门广东江门生产开发及加工销售各人民币14,122万-41.22%(“江门车辆”)类塑料、塑料合金等复合板材制品26广州中集集装箱维修服务有限公司企业法人广东广州广东广州集装箱维修、租赁服务人民币1,000万-60.00%(“广州服务”)电气设备修理27中集融资租赁有限公司企业法人广东深圳广东深圳融资租赁业务","自动化,云计算",3184,
39,2020,2019,000039_2020_2019年年度报告.pdf,2892,"租赁交易咨询和担保28南通中集特种物流装备发展有限公司企业法人江苏南通江苏南通制造、销售集装箱人民币500万-100.00%(“南特物流”)及相关技术咨询第348页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)六、在其他主体中的权益(续)1、在子公司中的权益(续)(1)通过设立或投资等方式取得的子公司(续)(i)境内子公司(续)业务性质已发行股本持股比例子公司全称法人类别注册地主要经营地及经营范围及债券信息直接间接29天津康德物流设备有限公司企业法人天津天津生产、销售集装箱相关产品美元121万-83.50%(“康德物流”)进出口、批发、零售30新会中集木业有限公司企业法人广东江门广东江门集装箱用木地板及其相人民币12,831万-100.00%(“新会木业”)关产品生产销售并提供相关服务31嘉兴中集木业有限公司企业法人浙江嘉兴浙江嘉兴生产销售集装箱木美元500万-81.85%(“嘉兴木业”)地板及运输装备32辽宁中集哈深冷气体液化设备企业法人辽宁铁岭辽宁铁岭天然气液化装置、人民币5,000万-41.13%有限公司(“辽宁哈深冷”)煤层设备的生产、销售第349页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)六、在其他主体中的权益(续)1、在子公司中的权益(续)(1)通过设立或投资等方式取得的子公司(续)(i)境内子公司(续)业务性质已发行股本持股比例子公司全称法人类别注册地主要经营地及经营范围及债券信息直接间接33东莞中集麦田联合多式联运有限公司企业法人广东东莞广东东莞国内货运代理、供应链管理人民币500万-80.00%(“东莞中集多式联运”)及国际海运代理34中集申发建设实业有限公司企业法人上海上海基础建设投资、建人民币20,412万98.53%1.47%(“中集申发”)设与经营、房地产开发与经营35深圳中集智能停车有限公司企业法人广东深圳广东深圳自动化停车系统及设备、人民币3,000万-38.13%(“中集车库”)产品的销售、技术服务36中集车辆(集团)股份有限公司企业法人广东深圳广东深圳开发、生产、销售美元21,222.51万37.67%16.15%(“车辆集团”)各种专用车、半挂车系列37青岛中集特种冷藏设备有限公司企业法人山东青岛山东青岛生产冷藏箱、保温箱、美元3,918.41万-100.00%(“青冷特箱”)铝制集装箱和厢式半挂车机器配件第350页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)六、在其他主体中的权益(续)1、在子公司中的权益(续)(1)通过设立或投资等方式取得的子公司(续)(i)境内子公司(续)业务性质已发行股本持股比例子公司全称法人类别注册地主要经营地及经营范围及债券信息直接间接38天津中集物流装备有限公司企业法人天津天津物流装备及零部件设计美元1,000万-83.50%(“天津物流”)制造、销售、维修、及相关技术咨询39大连中集物流装备有限公司企业法人辽宁大连辽宁大连物流装备和压力容器人民币17,711.56万-100.00%(“大连物流”)的设计制造、销售、维修及技术咨询40中集(重庆)物流装备制造有限公司企业法人重庆重庆集装箱、物流机械设备美元800万75.00%25.00%(“重庆中集”)及零部件等设计制造、租赁维修等41大连中集重化装备有限公司企业法人辽宁大连辽宁大连国际及转口贸易、压力美元4,517万74.13%25.87%(“大连重化”)容器设计制造和销售及相关技术咨询42深圳中集智能科技有限公司企业法人广东深圳广东深圳设计、开发、销售和人民币7,029.42万59.46%8.54%(“智能科技”)代理智能电子产品、软件和系统43太仓中集冷藏物流装备有限公司企业法人江苏太仓江苏太仓研究、开发、生产、人民币45,000万-100.00%(“太仓冷箱”)销售冷藏集装箱及其他特种集装箱第351页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)六、在其他主体中的权益(续)1、在子公司中的权益(续)(1)通过设立或投资等方式取得的子公司(续)(i)境内子公司(续)业务性质已发行股本持股比例子公司全称法人类别注册地主要经营地及经营范围及债券信息直接间接44湖南中集竹木业发展有限公司企业法人湖南绥宁湖南绥宁竹木结构产品的精深人民币2,800万-75.8%(“湖南木业”)加工、经营及销售45中集冀东(秦皇岛)车辆制造有限公司企业法人河北秦皇岛河北秦皇岛销售汽车、汽车配件人民币7,000万-40.37%(“秦皇岛车辆”)46深圳市集宏发展有限公司企业法人广东深圳广东深圳投资兴办实业人民币5,000万-16.00%(“集宏发展”)创业投资、项目咨询等47深圳市中集建筑设计院有限公司企业法人广东深圳广东深圳模块化建筑方案设计、施工人民币1,000万-95.00%(“深圳设计院”)48广东中集建筑制造有限公司企业法人广东江门广东江门整体建筑模块及其配件、人民币5,000万-100.00%(“广东建筑制造”)销售、出租、维修49上海智飞置业有限公司企业法人上海上海房地产项目开发人民币10,000万-46.13%(“上海智飞”)第352页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)六、在其他主体中的权益(续)1、在子公司中的权益(续)(1)通过设立或投资等方式取得的子公司(续)(i)境内子公司(续)业务性质已发行股本持股比例子公司全称法人类别注册地主要经营地及经营范围及债券信息直接间接50中集海洋工程研究院有限公司企业法人山东烟台山东烟台研究、开发海洋作业人民币15,000万75.00%25.00%(“海工研究院”)平台及其他海洋工程相关业务51上海利帆集装箱服务有限公司企业法人上海上海集装箱维修、改装",自动化,3184,
39,2020,2019,000039_2020_2019年年度报告.pdf,3034,"第403页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)十、或有事项(续)3、重大未决诉讼事项本集团子公司安瑞科之间接全资子公司安瑞科深圳投资控股于2018年12月收到江苏省高级人民法院送达的应诉通知书及传票等诉讼材料，SOEGPTELTD要求安瑞科深圳投资控股支付其中包括就2015年从SOEGPTELTD收购南通太平洋股权转让之人民币153,456,000元余款",GPT,3184,
39,2020,2019,000039_2020_2019年年度报告.pdf,3046,第405页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)十三、分部报告本集团根据内部组织结构、管理要求及内部报告制度确定了集装箱制造业务、道路运输车辆业务、能源、化工及液态食品装备业务、海洋工程业务、空港、消防及自动化物流装备业务、重型卡车业务、物流服务业务、产城业务以及金融及资产管理业务共九个报告分部,自动化,3184,
39,2020,2019,000039_2020_2019年年度报告.pdf,3053,"第406页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)十三、分部报告(续)1、报告分部的利润或亏损、资产及负债的信息(续)下述披露的本集团各个报告分部的信息是本集团管理层在计量报告分部利润(亏损)、资产和负债时运用了下列数据，或者未运用下列数据但定期提供给本集团管理层的：能源、化工及空港、消防集装箱道路运输液态食品装备海洋工程及自动化物重型卡车物流服务金融及资产项目制造分部车辆分部分部分部流装备分部分部分部产城分部管理分部其他分部分部间抵销合计2019年度2019年度2019年度2019年度2019年度2019年度2019年度2019年度2019年度2019年度2019年度2019年度对外交易收入19,716,66623,215,10914,885,6993,840,7425,959,4232,427,3529,109,8551,432,5771,798,4933,429,425-85,815,341分部间交易收入446,116120,269189,417675,8332,749121,20147,4333,419414,506871,856(2,892,799)-主营业务成本18,279,88119,949,55512,208,6404,378,8694,496,9512,271,5738,315,364639,0651,719,0963,720,048(3,653,525)72,325,517对联营和合营企业的投资(损失)/收益(985)(3,522)(1,103)(332)93726,21316,677158,0015,852(166,919)-34,819资产减值损失(1,609)22,812(18,201)21,9155,42420,44726,267-5,030,298116,767-5,224,120折旧和摊销费用480,365376,831280,997556,359191,098148,432166,88751,746625,62531,276(131,327)2,778,289利息收入324,156111,41114,438728,8254,68934,66113,336110,797292,6662,635,777(3,780,542)490,214利息费用232,468139,24652,5291,435,86575,711111,87335,846662,907457,7072,559,146(4,128,551)1,634,747利润总额/(亏损总额)82,7331,537,9691,001,195(1,251,351)302,137(247,573)167,7151,048,967(4,954,482)8,065,768(139,204)5,613,874所得税费用(54,358)234,790183,11633,74149,061(27,700)57,264242,640163,8592,273,951(52,603)3,103,761净利润/(净亏损)137,0911,303,179818,079(1,285,092)253,076(219,873)110,451806,327(5,118,341)5,791,817(86,601)2,510,113资产总额18,627,72518,458,86416,213,87037,240,9849,060,0174,356,8565,266,85528,293,78849,458,82458,148,561(73,018,823)172,107,521负债总额10,869,0108,240,2438,786,31540,964,4306,108,5274,033,1793,346,65719,710,09347,849,32349,700,717(82,538,951)117,069,543其他重要的非现金项目：-------------折旧费和摊销费以外的其他非现金费用/(收益)(98,841)(45,395)35,86298,31445,374204,21760,318(40,932)5,217,947393,6216,5345,877,019-联营企业和合营企业的长期股权投资136,760101,25622,6857,66823,444270,279543,3413,581,058382,140294,943-5,363,574-长期股权投资、金融资产及递延所得税资产以外其他非流动资产增加额1,064,0931,349,7921,051,7775,086,2251,141,941227,223369,1491,184,35213,495,499350,757(16,217,827)9,102,981第407页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)十三、分部报告(续)1、报告分部的利润或亏损、资产及负债的信息(续)下述披露的本集团各个报告分部的信息是本集团管理层在计量报告分部利润(亏损)、资产和负债时运用了下列数据，或者未运用下列数据但定期提供给本集团管理层的(续)：能源、化工及空港、消防集装箱道路运输液态食品装备海洋工程及自动化物重型卡车物流服务金融及资产项目制造分部车辆分部分部分部流装备分部分部分部产城分部管理分部其他分部分部间抵销合计2018年度2018年度2018年度2018年度2018年度2018年度2018年度2018年度2018年度2018年度2018年度2018年度对外交易收入31,164,39424,142,94614,065,9051,631,7604,670,2122,351,9788,585,5132,888,3022,085,1701,911,442-93,497,622分部间交易收入371,827256,77296,895801,838935135,68842,7494,9037,2142,320,047(4,038,868)-主营业务成本28,134,19320,868,51611,316,4282,547,2513,699,5302,304,2917,882,6801,519,2151,232,2583,909,622(4,703,720)78,710,264对联营和合营企业的投资(损失)/收益(145)2,295(94)-1,62129,52931,67093,6965797,264-166,415资产减值损失35,38784,17377,9962,160,50678040,8661,204-18,4386,274-2,425,624折旧和摊销费用401,307288,829379,134414,83092,651142,334131,78613,216261,057131,390-2,256,534利息收入279,54086,08427,969529,1168,35028,2068,957227,915318,6312,140,214(3,064,690)590,292利息费用193,558163,71477,406994,38340,235100,88218,315265,254154,3401,911,624(1,991,651)1,928,060利润总额/(亏损总额)2,535,3951,614,6421,045,942(3,382,469)225,599(133,981)242,236790,082626,7693,641,124(521,781)6,683,558所得税费用644,744341,538254,21266,76632,855(14,421)84,453226,17669,449929,580(20,249)2,615,103净利润/(净亏损)1,890,6511,273,104791,730(3,449,235)192,744(119,560)157,783563,906557,3202,711,544(501,532)4,068,455资产总额22,809,79816,107,26416,392,54632,367,2116,331,1484,092,4174,672,80420,529,29645,672,86556,870,263(66,961,649)158,883,963负债总额12,529,9588,132,50110,777,08934,797,2743,961,3033,508,4372,640,71513,974,78736,710,32550,242,861(70,794,275)106,480,975其他重要的非现金项目：-折旧费和摊销费以外的其他非现金费用/(收益)(133,186)(11,527)42,0202,294,34110,11378,745829(14,311)159,134(112,431)341,0732,654,800-联营企业和合营企业的长期股权投资96,77189,4931,66132,95121,729246,765525,1821,782,570380,129392,649-3,569,900-长期股权投资、金融资产及递延所得税资产以外其他非流动资产增加额955,605983,524513,520447,276371,94153,237291,664139,0214,220,840133,456(3,182,818)4,927,266第408页中国国际海运集装箱(集团)股份有限公司财务报表附注2019年度(除特别注明外，金额单位为人民币千元)十三、分部报告(续)2、地区信息本集团按不同地区列示的有关取得的对外交易收入以及非流动资产(不包括金融资产、递延所得税资产及长期应收款，下同)的信息见下表",自动化,3184,
39,2021,2020,000039_2021_2020年年度报告.pdf,90,本集团是全球领先的物流及能源行业设备及解决方案供应商，目前主要从事集装箱、道路运输车辆、能源/化工/液态食品装备、海洋工程装备、空港装备的制造及服务业务，包括国际标准干货集装箱、冷藏集装箱、特种集装箱、罐式集装箱、集装箱木地板、公路罐式运输车、天然气加工处理应用装备和静态储罐、道路运输车辆、重型卡车、自升式钻井平台、半潜式钻井平台、特种船舶、旅客登机桥及桥载设备、机场地面支持设备、消防及救援车辆设备、自动化物流系统、智能停车系统的设计、制造及服务,自动化,3458,
39,2021,2020,000039_2021_2020年年度报告.pdf,125,年内多项重要产品成功交付，全球最大三文鱼深水养殖工船、大型智能化休闲渔业网箱、国内首个示范应用5G的海洋牧场平台、国内首个海珍品养殖网箱、亚洲最大多用途滚装船等,智能化,3458,
39,2021,2020,000039_2021_2020年年度报告.pdf,128,自动化物流业务首次为食品行业提供低温自动化立体冷库装备,自动化,3458,
39,2021,2020,000039_2021_2020年年度报告.pdf,176,第17页中国国际海运集装箱（集团）股份有限公司2020年年度报告承前启后继往开来2020年，本集团坚持“稳健经营、有质增长”为战略主题，聚焦物流和能源两大行业，优化业务组合、清理低效资产、提升资产收益水平，追求高质量的业务发展，在通过加强科技创新、产品智能化、业务模式创新等举措，全面提升企业综合竞争实力，2020年本集团品牌价值持续提升，名列《财富》中国500强第118位,智能化,3458,
39,2021,2020,000039_2021_2020年年度报告.pdf,182,在物流领域，本集团仍然坚持以集装箱制造业务为核心，孵化出道路运输车辆业务、空港/消防及自动化物流装备业务，辅之以物流服务业务及单元载具业务,自动化,3458,
39,2021,2020,000039_2021_2020年年度报告.pdf,185,目前本集团主要产品为集装箱、道路运输车辆、能源/化工、液态食品装备、海洋工程装备、空港/消防及自动化物流装备的制造及服务业务，包括国际标准干货集装箱、冷藏集装箱、特种集装箱、罐式集装箱、集装箱木地板、公路罐式运输车、天然气加工处理应用装备和静态储罐、道路运输车辆、重型卡车、自升式钻井平台、半潜式钻井平台、特种船舶、旅客登机桥及桥载设备、机场地面支持设备、消防及救援车辆设备、自动化物流系统、智能停车系统的设计、制造及服务,自动化,3458,
39,2021,2020,000039_2021_2020年年度报告.pdf,200,本集团各项主要业务中，集装箱制造业务、道路运输车辆业务、海洋工程业务、空港/消防/自动化物流装备业务、物流服务业务、产城业务的营业收入有所增长，金融及资产管理业务相对平稳，能源/化工/液态食品装备业务、重型卡车业务出现下降,自动化,3458,
39,2021,2020,000039_2021_2020年年度报告.pdf,249,第22页中国国际海运集装箱（集团）股份有限公司2020年年度报告以空港、消防及自动化物流装备业务为扩展本集团通过子公司中集天达经营空港、消防及自动化物流系统业务板块主营业务,自动化,3458,
39,2021,2020,000039_2021_2020年年度报告.pdf,251,报告期内，本集团空港、消防及自动化物流系统业务实现营业收入人民币60.89亿元（2019年：人民币59.62亿元），同比上升2.12%,自动化,3458,
