code,year,end_date,institution_id,industry_code,annual_report_ai_word_freq,annual_report_ai_sentence_freq,annual_report_total_sentences,annual_report_total_words,ai_disclosure_sentence_ratio,ai_disclosure_word_ratio,ai_sentence_per_1000_sentences,ai_word_per_1000_words,annual_trading_shares,float_market_value_thousand,total_market_value_thousand,annual_return_no_cash_dividend,investor_sentiment_proxy_log_trading_volume,report_year,Size,Lev,ROA,Growth,CashRatio,TobinQ,ListAge,Board,Indep,Dual,Top1,SOE
601101,2022,2022-12-31,10885,B06,0,0,2618,58367,0.0,0.0,0.0,0.0,8761442272,8899187.18,8899187.18,0.076486,22.893626371379064,2022,24.11793892467111,0.5395567096397386,0.074549,0.109668,1.36221,0.838138,2.5649493574615367,2.8903717578961645,0.4736842105263157,0.0,0.633066,1.0
000626,2020,2020-12-31,101753,F51,0,0,1973,48829,0.0,0.0,0.0,0.0,1185591043,6555562.63,7670822.37,0.878989,20.89350725849646,2020,22.612467532224812,0.5739505930810328,0.008057,-0.128593,0.302826,1.627045,3.218875824868201,2.6390573296152584,0.3571428571428571,1.0,0.385949,0.0
603057,2022,2022-12-31,10547278,C13,2,2,2675,55493,0.0007476635514018,3.604058169498856e-05,0.7476635514018691,0.0360405816949885,462476316,1321740.0,12965640.0,,19.952105907119172,2022,21.73277575304566,0.2651725368058821,0.090704,0.165098,0.994497,1.406729,0.0,2.1972245773362196,0.3333333333333333,0.0,0.247616,0.0
002302,2023,2023-12-31,102702,C30,2,2,3161,73938,0.0006327111673521,2.7049690281046283e-05,0.6327111673521038,0.0270496902810462,2841456650,8180055.89,8180055.89,-0.093103,21.76758266291026,2023,24.261414326759212,0.6780414982264694,0.021269,-0.080175,0.181367,0.915812,2.70805020110221,2.5649493574615367,0.3846153846153846,0.0,0.314279,1.0
300144,2024,2024-12-31,102924,R87,6,5,2238,54175,0.0022341376228775,0.0001107521919704,2.234137622877569,0.110752191970466,8697925161,21881317.77,24364608.39,-0.048632,22.886350347037936,2024,23.005230284289695,0.1413337575746628,0.113997,0.254866,3.644072,2.462572,2.70805020110221,2.1972245773362196,0.3333333333333333,0.0,0.276373,0.0
002653,2020,2020-12-31,104062,C27,0,0,2793,66778,0.0,0.0,0.0,0.0,1107072667,8321264.51,18824882.94,-0.134975,20.82498513260154,2020,22.332017494221297,0.4286618850369209,0.119859,-0.154353,0.261021,2.412844,2.1972245773362196,2.0794415416798357,0.5,0.0,0.371855,0.0
603270,2024,2024-12-31,10594885,C34,0,0,3270,70498,0.0,0.0,0.0,0.0,1083826046,1378975.01,4272580.01,-0.356678,20.803763253839424,2024,21.915460555014302,0.345566187356579,0.031186,0.192637,0.254216,1.207375,0.6931471805599453,2.1972245773362196,0.3333333333333333,1.0,0.3651189999999999,0.0
002530,2020,2020-12-31,102224,I64,23,23,2617,65302,0.0087886893389377,0.0003522097332394,8.788689338937715,0.3522097332394107,3634587653,4967690.37,6077745.77,-0.325843,22.01376150380822,2020,21.925882672064485,0.3129635502286875,-0.301113,-0.198797,0.748951,1.930775,2.3978952727983707,2.3978952727983707,0.2727272727272727,0.0,0.198974,0.0
600320,2020,2020-12-31,105773,C35,3,3,2761,60160,0.0010865628395508,4.986702127659574e-05,1.0865628395508873,0.0498670212765957,2504434750,11826311.67,11826311.67,-0.00551,21.641328897717436,2020,25.096764266384454,0.7847314742583911,0.005414,-0.078894,0.068061,0.975134,3.044522437723423,2.5649493574615367,0.4615384615384615,0.0,0.174012,1.0
300306,2023,2023-12-31,107605,C40,40,33,2352,53649,0.0140306122448979,0.0007455870566086,14.03061224489796,0.7455870566086973,1317229509,1903330.01,3249022.04,0.329741,20.998796511798886,2023,21.25834084084978,0.1002906111208113,0.0566,-0.044269,2.22237,1.587574,2.4849066497880004,1.9459101490553132,0.4285714285714285,1.0,0.297696,0.0
002408,2024,2024-12-31,102109,C26,0,0,2033,55964,0.0,0.0,0.0,0.0,4641616444,13837980.95,14299489.53,-0.022617,22.25832851428446,2024,23.95648485512618,0.5316746950091761,0.001721,-0.06314,0.162081,1.091401,2.70805020110221,2.3978952727983707,0.2727272727272727,0.0,0.53185,1.0
600118,2021,2021-12-31,105847,C39,11,11,2774,56888,0.0039653929343907,0.0001933623962874,3.965392934390771,0.193362396287442,3233881462,32104580.02,32104580.02,-0.153201,21.896948944059137,2021,23.295812497851227,0.3941225794907607,0.025949,0.007353,0.741461,2.845015,3.218875824868201,2.833213344056216,0.4117647058823529,0.0,0.514627,1.0
300573,2024,2024-12-31,10101938,C27,0,0,2999,63564,0.0,0.0,0.0,0.0,1279116610,9407265.24,12228892.46,-0.443879,20.96943552896016,2024,21.47828083392076,0.251205195823577,0.162863,0.324222,0.786241,4.839564,2.1972245773362196,2.1972245773362196,0.3333333333333333,0.0,0.286262,0.0
002718,2020,2020-12-31,10106920,C41,0,0,1984,43841,0.0,0.0,0.0,0.0,386107095,1014929.19,2009837.31,-0.077658,19.77162533972396,2020,21.40602216826556,0.3302451865058322,0.040019,0.071286,0.191373,1.174552,1.9459101490553132,1.9459101490553132,0.4285714285714285,0.0,0.358292,0.0
002955,2024,2024-12-31,10455220,C39,64,51,2755,65374,0.0185117967332123,0.0009789824700951,18.511796733212343,0.9789824700951448,1009766209,4399139.78,5556561.9,-0.258898,20.732984665757524,2024,22.32026710856678,0.2805287602824565,0.044381,-0.102881,1.799119,1.322494,1.791759469228055,2.302585092994046,0.3,0.0,0.173233,0.0
300518,2023,2023-12-31,10133037,I65,0,0,2501,60119,0.0,0.0,0.0,0.0,529995949,3405227.05,3405949.72,-0.427757,20.08837992297181,2023,21.212408375850025,0.1544922438888279,-0.13623,-0.514187,1.931943,2.242659,2.0794415416798357,2.0794415416798357,0.375,0.0,0.1233,0.0
600639,2021,2021-12-31,106344,K70,0,0,2676,52501,0.0,0.0,0.0,0.0,1059530243,10857522.7,10857522.7,0.054032,20.78109148080556,2021,24.227856979972685,0.6238742037188374,0.049771,0.28496,0.145802,0.9975,3.367295829986474,2.0794415416798357,0.5,0.0,0.493652,1.0
688061,2023,2023-12-31,10370061,C39,84,73,3204,65124,0.0227840199750312,0.0012898470609913,22.78401997503121,1.2898470609913395,221642049,1685134.32,4595575.64,-0.355651,19.21657425115364,2023,21.742857452547582,0.0793800858934252,0.003495,-0.233693,3.899388,1.27032,0.6931471805599453,1.791759469228055,0.3333333333333333,0.0,0.452507,0.0
603212,2024,2024-12-31,10345767,C29,3,2,3235,67757,0.0006182380216383,4.4275868175981815e-05,0.6182380216383307,0.0442758681759818,3534578835,4453654.67,4453654.67,-0.409787,21.985859988037245,2024,22.20110134092973,0.3879600632720498,-0.061757,-0.278854,0.344506,1.403977,1.6094379124341005,2.1972245773362196,0.3333333333333333,0.0,0.265075,0.0
002088,2021,2021-12-31,101850,C30,0,0,2481,53011,0.0,0.0,0.0,0.0,1242908109,11674535.52,13164647.24,2.358882,20.940719720756807,2021,22.063966255176027,0.3106231084364948,0.149922,0.360377,0.646139,3.44344,2.772588722239781,2.302585092994046,0.4,0.0,0.281422,0.0
300053,2024,2024-12-31,103096,C39,134,84,3269,76771,0.025695931477516,0.0017454507561448,25.69593147751606,1.7454507561448984,9442050480,8318264.72,9122084.89,0.070319,22.968439005487056,2024,21.62887984115598,0.2825971557330851,-0.112543,-0.398637,0.200101,3.774275,2.70805020110221,2.302585092994046,0.3,0.0,0.15197,1.0
688499,2024,2024-12-31,10479944,C35,23,20,3653,86072,0.0054749520941691,0.00026721814295,5.474952094169176,0.2672181429500883,969169055,3766050.93,3766050.93,-0.412553,20.691949619034183,2024,22.897280158171224,0.7420190940764755,-0.111743,-0.503014,0.136054,1.171251,1.3862943611198906,2.302585092994046,0.6,1.0,0.3341579999999999,0.0
002887,2021,2021-12-31,10244890,N77,3,3,2758,58924,0.001087744742567,5.091304052678026e-05,1.0877447425670776,0.0509130405267802,680352402,1568979.47,3054480.0,-0.113695,20.33812146160049,2021,22.20640225319799,0.4872102047371427,0.041754,-0.382945,1.79435,1.095673,1.6094379124341005,2.3978952727983707,0.4545454545454545,1.0,0.40101,0.0
600655,2023,2023-12-31,107925,F52,3,2,4195,104050,0.000476758045292,2.8832292167227295e-05,0.4767580452920143,0.0288322921672272,2555528779,24121075.22,24194754.01,-0.137976,21.66152499809315,2023,25.543908264842656,0.680276586021414,0.014347,0.160201,0.085616,0.875705,3.4339872044851463,2.5649493574615367,0.3846153846153846,0.0,0.2626739999999999,0.0
002363,2021,2021-12-31,103162,C36,2,2,2510,51638,0.0007968127490039,3.873116697006081e-05,0.7968127490039841,0.0387311669700608,1644480884,2452973.19,2454991.78,-0.102941,21.22069059993203,2021,21.967550359181715,0.3567762740943107,0.008667,0.227507,0.5281,1.064122,2.4849066497880004,1.9459101490553132,0.4285714285714285,1.0,0.422426,0.0
688347,2024,2024-12-31,10137061,C39,6,6,3085,59759,0.0019448946515397,0.0001004032865342,1.9448946515397083,0.1004032865342458,2664858868,18190216.8,18948142.5,0.090016,21.70341693593867,2024,25.19986637447983,0.2867415266411744,-0.012575,-0.113577,2.854324,1.04439,0.6931471805599453,2.4849066497880004,0.3333333333333333,1.0,0.397382,1.0
300214,2023,2023-12-31,104933,C26,0,0,2700,62718,0.0,0.0,0.0,0.0,625308965,2623164.93,3029276.99,0.001527,20.253756431152144,2023,22.094838130592738,0.3457119243442434,0.024136,-0.080357,0.102082,1.098944,2.5649493574615367,1.791759469228055,0.3333333333333333,0.0,0.175488,0.0
688203,2022,2022-12-31,10208903,C28,0,0,2644,53509,0.0,0.0,0.0,0.0,262596135,723142.24,3171911.76,,19.386127805330197,2022,21.379533164961387,0.246780728601496,0.030228,0.034918,2.986272,1.203433,0.0,2.3978952727983707,0.3636363636363636,0.0,0.38761,1.0
301600,2024,2024-12-31,10146009,C39,45,32,2164,49008,0.0147874306839186,0.0009182174338883,14.78743068391867,0.9182174338883448,301454278,3450330.0,13791490.0,,19.52412891752444,2024,21.285093442905076,0.2603654370234329,0.134916,0.256815,1.220462,2.782221,0.0,1.9459101490553132,0.4285714285714285,0.0,0.3367779999999999,0.0
601360,2020,2020-12-31,10431491,I64,25,23,2686,55329,0.0085629188384214,0.0004518426141806,8.562918838421444,0.4518426141806286,6865304998,28108831.17,106263306.67,-0.329519,22.649746303293067,2020,24.513387229510773,0.1695427112691577,0.072754,-0.095503,0.800306,1.415386,1.0986122886681098,2.0794415416798357,0.5,1.0,0.487392,0.0
000778,2021,2021-12-31,101267,C33,1,1,2555,65548,0.0003913894324853,1.5255995606273263e-05,0.3913894324853229,0.0152559956062732,11757005233,16822665.97,17280511.16,0.217391,23.18771509001351,2021,24.700715787625903,0.5065832311049692,0.040913,0.240688,0.393571,0.834803,3.218875824868201,2.6390573296152584,0.3571428571428571,1.0,0.399613,1.0
002603,2023,2023-12-31,102350,C27,2,2,2747,72477,0.0007280669821623,2.7594961160092167e-05,0.7280669821623589,0.0275949611600921,7658272643,31750127.36,38543173.02,-0.213284,22.75905229187494,2023,23.555262354904652,0.3263575457413267,0.08069,-0.176698,0.190396,2.315515,2.5649493574615367,2.4849066497880004,0.4166666666666667,1.0,0.315302,0.0
000422,2022,2022-12-31,102303,C26,0,0,2839,67598,0.0,0.0,0.0,0.0,9937978618,13206890.88,13207619.33,-0.309714,23.019629478685303,2022,23.70218654067818,0.6537848345529044,0.13468,0.116936,0.401866,1.325344,3.295836866004329,2.833213344056216,0.5294117647058824,0.0,0.170767,1.0
603386,2021,2021-12-31,10376761,C39,5,5,3153,69641,0.0015857913098636,7.179678637584182e-05,1.585791309863622,0.0717967863758418,948588601,4652230.63,4911264.68,0.361183,20.670485755733623,2021,21.943894107318304,0.5702305544670333,0.065051,0.320056,0.110861,1.965514,1.6094379124341005,2.3978952727983707,0.4545454545454545,1.0,0.619356,0.0
603067,2024,2024-12-31,10102297,C26,0,0,2634,53577,0.0,0.0,0.0,0.0,2612734601,6428874.18,6428874.18,0.257409,21.68366325001419,2024,22.343803383254645,0.365594965772925,0.101394,0.0995,0.536758,1.637177,2.1972245773362196,2.3978952727983707,0.4545454545454545,0.0,0.371606,0.0
603151,2023,2023-12-31,10547273,C13,0,0,2718,49707,0.0,0.0,0.0,0.0,289144060,1219754.88,2535120.0,-0.25903,19.4824356028452,2023,21.10922514998695,0.1589195054076073,0.058452,-0.00714,1.81088,1.424507,0.6931471805599453,2.1972245773362196,0.3333333333333333,1.0,0.5,0.0
000858,2021,2021-12-31,101857,C15,0,0,2005,47698,0.0,0.0,0.0,0.0,6127767588,864256612.69,864278838.39,-0.228234,22.536096342588465,2021,25.633128683132192,0.252386989988304,0.196442,0.155056,2.40886,6.624987,3.1780538303479458,2.3978952727983707,0.5454545454545454,0.0,0.344328,1.0
000526,2022,2022-12-31,107623,P82,5,5,2924,66120,0.0017099863201094,7.562008469449486e-05,1.7099863201094392,0.0756200846944948,1366284439,2102064.36,2102064.36,-0.060032,21.035360804822584,2022,21.880554008837425,0.8669528540806171,0.002501,-0.28932,0.309947,1.52771,3.4011973816621555,2.0794415416798357,0.5,0.0,0.137372,0.0
002482,2024,2024-12-31,101923,E50,1,1,2696,54964,0.0003709198813056,1.819372680299833e-05,0.370919881305638,0.0181937268029983,8047291154,8084317.97,8102078.7,0.009346,22.808601369262743,2024,21.642489797212914,0.7705509428251148,-0.08178,-0.244196,0.630997,3.996086,2.70805020110221,2.833213344056216,0.2941176470588235,0.0,0.22,1.0
603666,2023,2023-12-31,10377086,C35,28,27,3440,68523,0.0078488372093023,0.0004086219225661,7.848837209302326,0.4086219225661456,829885717,6481746.71,6481746.71,-0.012583,20.536798560118267,2023,22.07165960543676,0.3817784902696759,-0.002617,0.118989,0.329322,2.064809,1.791759469228055,1.791759469228055,0.3333333333333333,0.0,0.2970029999999999,0.0
603220,2021,2021-12-31,10408203,I65,19,18,2492,49341,0.0072231139646869,0.0003850752923532,7.223113964686998,0.3850752923532154,1714191233,5274206.1,5333230.4,0.096061,21.262207222660297,2021,22.14242375204931,0.5679792412990776,0.05075,0.278213,0.345401,1.848684,1.3862943611198906,2.70805020110221,0.4,1.0,0.278775,0.0
000713,2022,2022-12-31,101915,A05,0,0,2860,64376,0.0,0.0,0.0,0.0,9367698494,5532274.97,5532274.97,-0.069072,22.960533278159417,2022,21.79621383219228,0.3077136186636615,0.019471,0.148254,0.21659,2.199745,3.258096538021482,2.4849066497880004,0.5,0.0,0.292408,1.0
688510,2023,2023-12-31,10400887,C37,2,2,2970,55062,0.0006734006734006,3.6322690784933346e-05,0.6734006734006734,0.0363226907849333,448196811,4552701.55,4552701.55,0.108176,19.920743006409776,2023,21.184392919751467,0.3127847993578991,0.057777,0.499269,0.430166,3.183593,1.3862943611198906,2.1972245773362196,0.3333333333333333,0.0,0.144427,0.0
002258,2023,2023-12-31,102489,C26,0,0,2275,54337,0.0,0.0,0.0,0.0,1414133341,9565829.63,9581233.62,-0.305679,21.069782701247693,2023,23.41984802968326,0.4100865070358784,0.055403,-0.225484,0.396676,1.056112,2.772588722239781,2.1972245773362196,0.3333333333333333,0.0,0.23784,1.0
600284,2023,2023-12-31,105939,E48,2,2,3112,62909,0.0006426735218508,3.179195345658014e-05,0.6426735218508997,0.0317919534565801,2367185147,6112612.8,6112612.8,-0.034125,21.58496738495151,2023,24.114373948245948,0.7436137126803534,0.02037,0.258544,0.233143,0.949434,2.995732273553991,2.302585092994046,0.3,0.0,0.327751,1.0
603226,2022,2022-12-31,10307274,C20,16,12,2542,50308,0.004720692368214,0.0003180408682515,4.720692368214005,0.3180408682515703,628746262,1752574.43,1752574.43,-0.128687,20.25923833582179,2022,21.069304276239997,0.2361866942282104,0.005902,-0.326163,0.647585,1.476107,1.791759469228055,2.3978952727983707,0.4545454545454545,0.0,0.290357,0.0
603136,2022,2022-12-31,10210553,N78,5,5,2657,54471,0.001881821603312,9.179196269574637e-05,1.881821603312006,0.0917919626957463,1307984520,5057889.78,5057889.78,0.540863,20.991753255813535,2022,21.177539419157966,0.1841170069703269,0.013323,-0.119591,1.909102,3.395417,1.791759469228055,2.1972245773362196,0.3333333333333333,0.0,0.261297,0.0
002829,2024,2024-12-31,10133418,C39,26,22,2736,62362,0.0080409356725146,0.0004169205605977,8.04093567251462,0.4169205605977999,3770147840,2714214.0,3940066.11,-0.298817,22.0503800527568,2024,21.704248353070245,0.3149606720378753,-0.086617,-0.451408,0.423998,1.556853,2.1972245773362196,2.3978952727983707,0.5454545454545454,1.0,0.2341639999999999,0.0
688553,2022,2022-12-31,10526243,C27,0,0,3050,67609,0.0,0.0,0.0,0.0,199224080,4509054.68,6603924.0,-0.530152,19.109940784362557,2022,22.176403047018027,0.1305820645221483,0.059241,-0.181203,2.290767,1.460752,0.6931471805599453,2.302585092994046,0.3,1.0,0.269279,0.0
603266,2024,2024-12-31,10122099,C29,6,6,2876,53452,0.0020862308762169,0.0001122502432088,2.086230876216968,0.1122502432088602,1727892584,3202076.68,3202076.68,-0.43389,21.27016834393784,2024,21.46134239660808,0.2830371655559051,0.053442,0.03717,0.398565,1.813734,2.0794415416798357,2.1972245773362196,0.5555555555555556,0.0,0.483528,0.0
001316,2023,2023-12-31,10547280,F51,0,0,2121,52402,0.0,0.0,0.0,0.0,218696101,989213.18,2861834.53,-0.084367,19.20319366198564,2023,20.95184849060073,0.0801313166643121,0.07699,0.469017,6.288017,1.469118,0.6931471805599453,2.0794415416798357,0.5,1.0,0.610914,0.0
603969,2021,2021-12-31,10101845,C33,0,0,3010,62402,0.0,0.0,0.0,0.0,3249203644,3725630.0,3725630.0,0.133501,21.901675770955045,2021,21.85332956793479,0.3496233630113171,0.053538,0.231625,0.179981,1.553049,1.9459101490553132,2.1972245773362196,0.3333333333333333,1.0,0.214163,0.0
603989,2022,2022-12-31,10114108,C39,2,2,3013,60852,0.0006637902422834,3.2866627226713995e-05,0.6637902422834384,0.032866627226714,537803996,10292962.02,10292962.02,-0.372464,20.103004733902324,2022,22.40679636428874,0.3692774050977907,0.084646,0.065174,0.125892,2.280875,2.0794415416798357,1.9459101490553132,0.4285714285714285,0.0,0.4752579999999999,0.0
603938,2024,2024-12-31,10207060,C26,1,1,2706,47869,0.0003695491500369,2.089034657084961e-05,0.3695491500369549,0.0208903465708496,639848242,4136170.81,4136170.81,-0.395884,20.276741585888026,2024,21.856401969286257,0.217878662608486,0.019102,-0.16873,0.196858,1.549816,2.0794415416798357,1.9459101490553132,0.4285714285714285,0.0,0.401216,0.0
300362,2020,2020-12-31,10106950,C35,0,0,3147,74415,0.0,0.0,0.0,0.0,918584083,469929.08,651128.79,-0.446097,20.638344003339657,2020,22.114935539733835,0.8981151185111559,0.013189,0.009203,0.020263,,1.9459101490553132,2.5649493574615367,0.3846153846153846,0.0,0.304321,0.0
600563,2023,2023-12-31,107922,C39,0,0,2211,38538,0.0,0.0,0.0,0.0,374285230,20835000.0,20835000.0,-0.409557,19.740528714441897,2023,22.5647250870045,0.2459296279122976,0.171645,0.011359,0.433905,3.550066,3.091042453358316,2.4849066497880004,0.4166666666666667,0.0,0.373333,0.0
002623,2024,2024-12-31,101963,C30,0,0,2243,53274,0.0,0.0,0.0,0.0,558346652,3064955.41,3071534.38,-0.404486,20.14049056939018,2024,22.409208785941985,0.4361354867852873,-0.023061,-0.202669,0.609455,1.005186,2.6390573296152584,1.9459101490553132,0.4285714285714285,1.0,0.3384879999999999,0.0
002243,2024,2024-12-31,102544,C29,11,5,3429,86312,0.0014581510644502,0.0001274446195198,1.458151064450277,0.1274446195198813,4422117440,9705386.86,9757470.01,0.025157,22.20988447737364,2024,23.532122498213035,0.4954938954725716,0.011123,-0.077466,0.727061,1.083168,2.833213344056216,2.1972245773362196,0.3333333333333333,1.0,0.344302,1.0
603991,2022,2022-12-31,10145436,C29,1,1,2579,50620,0.0003877471888328,1.9755037534571317e-05,0.3877471888328809,0.0197550375345713,91326604,2832329.92,2832329.92,-0.083454,18.32995270508741,2022,19.81538042667643,0.2543803448241372,-0.040404,0.010832,0.431771,7.275938,1.791759469228055,2.302585092994046,0.4,1.0,0.27,0.0
300777,2023,2023-12-31,10394282,C28,0,0,2388,55281,0.0,0.0,0.0,0.0,911634651,12640247.25,13116475.83,-0.387996,20.630749866899446,2023,22.206393014577596,0.073351966985757,0.064763,-0.29899,3.865199,2.975409,1.6094379124341005,1.9459101490553132,0.4285714285714285,0.0,0.138014,0.0
002515,2022,2022-12-31,102223,C13,0,0,2264,43862,0.0,0.0,0.0,0.0,3185928226,4296487.65,4705686.88,-0.118613,21.882009520559677,2022,21.18457165490494,0.0520860430188892,0.033788,-0.121216,10.263719,2.785203,2.5649493574615367,2.0794415416798357,0.375,0.0,0.203028,0.0
920167,2021,2021-12-31,10386411,C32,0,0,1582,37076,0.0,0.0,0.0,0.0,74893080,1241848.58,2170753.2,0.266043,18.131572067718473,2021,,,,,,,,,,,,
603211,2022,2022-12-31,10528646,C36,8,8,2662,53198,0.0030052592036063,0.0001503815932929,3.005259203606311,0.1503815932929809,989087921,853477.12,3413908.48,,20.712293785534513,2022,21.24237113341685,0.3247378193784707,0.040255,0.067675,0.231961,1.339048,0.0,1.6094379124341005,0.4,0.0,0.474769,0.0
603988,2021,2021-12-31,10102476,C38,0,0,2336,43018,0.0,0.0,0.0,0.0,1787265460,3826704.0,3826704.0,0.388664,21.3039526132942,2021,20.911936943358477,0.5100093965348319,0.032297,-0.043259,0.074732,3.678745,2.0794415416798357,1.9459101490553132,0.4285714285714285,0.0,0.234702,0.0
301046,2022,2022-12-31,10422172,M74,4,4,2874,74948,0.0013917884481558,5.3370336766825e-05,1.3917884481558804,0.053370336766825,838364133,2042510.09,5190223.5,-0.308679,20.546963091512943,2022,20.875391628553405,0.344267811819944,0.020416,-0.35603,0.983475,2.496221,0.6931471805599453,2.302585092994046,0.3,0.0,0.236491,0.0
300708,2020,2020-12-31,10233165,C39,0,0,2543,57580,0.0,0.0,0.0,0.0,3495801811,4777208.53,6894499.32,0.969532,21.974828603201416,2020,21.699859065653495,0.7117050573130684,0.007993,0.230465,0.05276,2.599298,1.3862943611198906,2.1972245773362196,0.3333333333333333,1.0,0.277665,0.0
002773,2020,2020-12-31,10113816,C27,0,0,2396,51055,0.0,0.0,0.0,0.0,1251199614,32821471.33,44372872.05,0.309981,20.94736862005067,2020,22.66934148086955,0.1778766571786759,-0.042072,0.011666,3.39663,5.079902,1.791759469228055,2.302585092994046,0.4,0.0,0.316872,0.0
301591,2024,2024-12-31,10410615,C29,0,0,2993,71867,0.0,0.0,0.0,0.0,643960118,805238.7,3220954.8,,20.28314735513244,2024,20.6660791399265,0.0735742121279611,0.0975,0.055742,6.310189,1.621023,0.0,2.302585092994046,0.4,0.0,0.237732,0.0
600029,2024,2024-12-31,103277,G56,1,1,2568,63190,0.0003894080996884,1.582528881152081e-05,0.3894080996884735,0.0158252888115208,12595314798,82249994.56,87465173.13,0.126736,23.2565907404045,2024,26.43536360353756,0.840494574480345,0.000482,0.089383,0.093814,1.137886,3.091042453358316,2.0794415416798357,0.6,0.0,0.518984,1.0
002131,2024,2024-12-31,101271,I64,26,20,2446,63990,0.008176614881439,0.0004063134864822,8.176614881439084,0.4063134864822628,65983314109,18080321.5,20923951.77,0.368421,24.912667730494203,2024,23.813697907533605,0.4150158103832318,-0.01304,0.03415,0.174303,1.31679,2.8903717578961645,2.1972245773362196,0.5555555555555556,1.0,0.094124,0.0
600481,2022,2022-12-31,106341,C38,1,1,2815,58260,0.0003552397868561,1.7164435290078956e-05,0.3552397868561279,0.0171644352900789,6490276410,21056690.16,24206356.59,0.286282,22.59357095704823,2022,23.811732018625325,0.6848973786301437,0.067631,1.835783,0.110231,1.685489,2.995732273553991,2.1972245773362196,0.4444444444444444,0.0,0.1760719999999999,0.0
603767,2020,2020-12-31,10202751,C36,0,0,2079,37959,0.0,0.0,0.0,0.0,1128291322,2180770.44,2213088.54,0.0,20.843970221748517,2020,21.41456161696155,0.2662113435787908,0.028324,0.111445,0.600824,1.369333,1.3862943611198906,1.9459101490553132,0.4285714285714285,0.0,0.3056419999999999,0.0
002629,2024,2024-12-31,107642,B11,0,0,2389,56359,0.0,0.0,0.0,0.0,5469323054,1468038.61,1855754.0,0.07868,22.4224206897804,2024,19.790296623964807,0.8082875181665664,0.052172,0.533332,0.10249,4.843783,2.6390573296152584,1.9459101490553132,0.4285714285714285,0.0,0.18639,0.0
002229,2020,2020-12-31,102646,C23,8,7,2688,54771,0.0026041666666666,0.0001460626974128,2.6041666666666665,0.1460626974128644,3327127289,3183846.95,3184419.84,-0.040541,21.92537509294429,2020,21.483299190711985,0.1696869044252233,0.018309,-0.24378,2.945138,1.658765,2.5649493574615367,2.5649493574615367,0.25,0.0,0.143001,0.0
002769,2022,2022-12-31,10102605,L72,0,0,2701,56634,0.0,0.0,0.0,0.0,2560770710,2745609.55,3083607.13,0.233979,21.663574109113096,2022,22.676683066809087,0.8045477746145536,-0.015585,-0.416728,0.094957,1.215268,2.0794415416798357,2.5649493574615367,0.3076923076923077,1.0,0.171836,0.0
000721,2023,2023-12-31,101802,H62,0,0,2505,49548,0.0,0.0,0.0,0.0,12273460496,4781895.99,6272883.39,-0.368208,23.230705085001855,2023,21.16124587513673,0.7243138640848816,-0.074148,0.609391,0.067252,3.875783,3.295836866004329,2.1972245773362196,0.3333333333333333,0.0,0.309594,1.0
300961,2022,2022-12-31,10444211,N77,13,12,2941,70785,0.0040802448146888,0.0001836547291092,4.080244814688882,0.1836547291092745,553649662,1259148.99,1815347.2,-0.495676,20.132042667420407,2022,21.6642484882985,0.5878054029233858,0.000302,-0.093604,0.080017,1.205472,0.6931471805599453,2.302585092994046,0.6,1.0,0.139328,0.0
688484,2023,2023-12-31,10593986,C39,6,6,3427,67543,0.0017508024511234,8.883229942407059e-05,1.7508024511234317,0.0888322994240705,583469032,2351174.55,16877670.5,,20.184501937160025,2023,22.218831528451982,0.1709652581769413,0.077254,0.368718,3.684919,1.411459,0.0,2.302585092994046,0.3,1.0,0.171843,0.0
000799,2020,2020-12-31,101525,C15,0,0,1780,37564,0.0,0.0,0.0,0.0,3565746127,50851385.37,50851385.37,3.37099,21.994639161480656,2020,22.190451734840924,0.3412223290505632,0.129959,0.207863,1.469919,9.823595,3.1780538303479458,2.4849066497880004,0.4166666666666667,0.0,0.309998,1.0
600338,2022,2022-12-31,105757,B09,0,0,2672,53061,0.0,0.0,0.0,0.0,7875203766,20915764.45,20953697.05,-0.391397,22.786984896497955,2022,22.396725693799052,0.3508386093298709,0.085105,-0.037112,0.028442,4.275746,3.1354942159291497,1.9459101490553132,0.4285714285714285,0.0,0.197813,0.0
688629,2024,2024-12-31,10310684,C39,29,27,3494,72899,0.0077275329135661,0.0003978106695565,7.727532913566113,0.3978106695565097,2482382974,5972124.38,15438649.91,0.531507,21.63248481279262,2024,21.74352535167742,0.4683671475387897,-0.008984,0.208331,0.418617,2.947308,0.6931471805599453,2.3978952727983707,0.2727272727272727,0.0,0.31608,1.0
603639,2023,2023-12-31,10120513,C26,0,0,3133,61706,0.0,0.0,0.0,0.0,484961728,5289175.92,5341618.0,-0.346124,19.999580536509907,2023,22.587133808637535,0.475525978969513,0.07703,-0.030112,0.060017,1.300876,1.9459101490553132,2.5649493574615367,0.4615384615384615,1.0,0.37402,0.0
688249,2024,2024-12-31,10542293,C39,24,24,4069,86178,0.005898255099533,0.0002784933509712,5.898255099533055,0.2784933509712455,4150588077,27464902.01,46823194.56,0.353043,22.146515866691903,2024,24.64322882597572,0.482347165999933,0.009785,0.276896,0.784686,1.241316,0.6931471805599453,2.4849066497880004,0.3333333333333333,0.0,0.233521,1.0
